5
00,00,00,05,04,00,00,07,00,00,15,14,00,00,00,00,16,11,23,00,00,17,00,00,09,00,25,00,09,00,00,00,22,21,00,04,12,00,19,18,00,00,00,01,00,10,11,05,16,00,00,19,00,08,23,05,00,00,00,24,00,00,00,00,00,00,20,00,15,17,00,00,07,12,21,10,22,16,00,00,01,04,25,02,00,00,11,20,00,00,00,00,03,00,00,24,00,00,00,08,00,18,00,01,00,12,13,00,06,00,24,00,08,16,00,07,00,19,25,00,00,15,14,02,03,15,00,00,00,00,00,01,21,10,00,00,13,00,00,00,03,00,00,19,00,00,00,08,17,00,16,00,17,00,00,24,00,00,14,22,12,19,15,00,00,00,00,00,02,01,00,25,00,00,13,21,01,00,06,25,19,11,00,00,00,09,00,18,00,14,22,08,17,16,00,00,03,15,20,12,00,00,03,23,00,02,00,00,25,00,00,17,00,00,16,14,00,00,13,00,00,09,00,22,18,08,11,18,00,19,23,00,00,00,13,07,03,22,00,00,24,00,05,00,00,00,10,04,06,00,00,00,01,16,00,22,24,05,03,00,00,18,00,00,10,00,14,04,20,00,00,00,21,11,02,02,13,00,00,00,00,00,00,00,00,00,00,00,17,24,00,00,15,06,23,05,14,00,04,00,09,12,00,00,07,15,00,01,18,21,06,00,05,00,11,08,02,13,00,03,17,00,00,19,23,00,24,00,17,15,04,16,23,00,00,14,21,00,00,00,00,00,00,00,00,00,00,00,09,25,03,10,08,00,00,00,17,20,13,00,23,00,00,09,00,00,25,21,05,24,00,06,18,00,00,00,03,04,24,00,00,00,15,00,25,00,00,09,20,02,19,00,00,00,22,12,00,13,10,07,12,06,00,21,00,00,19,00,00,16,05,00,00,03,00,00,17,00,00,08,00,18,02,00,00,19,09,10,13,00,00,20,02,04,07,22,00,21,00,15,00,00,00,14,18,06,01,00,23,05,17,00,00,25,00,10,21,00,00,00,00,00,13,12,19,15,06,00,00,07,00,00,09,00,11,00,20,15,00,00,00,06,00,00,18,00,00,00,14,00,00,03,16,09,00,00,00,00,00,22,13,21,24,11,00,00,18,03,00,10,00,22,06,00,09,00,19,00,08,02,00,23,00,14,00,05,00,00,00,20,00,00,24,00,00,00,00,14,18,00,00,13,23,07,16,00,00,12,08,10,23,07,14,00,00,09,02,00,20,00,00,00,00,00,00,01,00,00,00,06,15,05,00,21,00,00,16,06,10,08,00,25,00,00,00,11,02,00,05,03,00,09,14,00,00,00,22,00,01,00,22,00,00,02,00,00,05,19,08,00,00,00,00,07,23,00,00,25,00,00,03,04,00,00,00
00,00,17,05,25,00,00,00,19,16,02,00,11,01,07,14,00,00,00,00,00,00,00,00,00,12,00,18,14,00,00,00,00,05,10,00,00,00,00,13,00,16,23,00,00,25,00,00,19,09,00,15,00,00,00,09,00,00,17,04,18,10,14,00,24,03,21,07,00,01,00,12,00,00,00,09,21,00,00,03,14,12,08,06,00,19,00,00,20,04,00,00,00,00,25,00,00,18,00,13,04,00,01,00,06,24,00,02,00,00,00,25,09,00,00,00,10,00,05,12,14,11,00,00,20,10,16,11,00,00,01,14,21,00,22,25,15,00,05,00,12,00,06,00,00,19,00,04,00,00,00,19,12,00,00,00,08,00,00,05,00,00,04,00,00,00,07,13,14,00,00,00,00,11,00,00,25,05,00,18,19,00,17,00,03,13,11,00,09,02,08,15,00,00,00,00,00,00,06,00,00,00,07,06,04,00,24,00,16,00,00,00,22,00,00,05,25,00,00,17,03,13,00,21,14,24,00,22,03,00,15,02,12,10,00,14,07,00,00,00,11,00,00,00,20,00,09,00,17,25,00,01,06,00,17,00,07,23,00,00,10,00,12,24,00,00,00,05,03,00,21,00,11,22,00,21,07,19,00,00,00,05,22,00,20,09,00,00,03,00,00,11,00,00,00,00,15,14,02,00,00,00,24,11,08,00,17,10,09,00,15,22,00,04,05,00,19,14,23,00,16,06,25,00,00,00,14,09,02,00,00,00,00,24,00,00,01,00,00,20,16,00,22,07,00,00,00,17,04,12,00,12,03,00,23,00,21,01,00,00,00,14,07,00,11,00,00,24,13,00,09,00,10,20,00,07,13,00,12,00,03,00,00,00,06,00,00,00,23,17,00,20,10,19,08,00,02,22,00,11,01,18,00,17,14,05,00,00,15,23,00,00,06,00,00,00,22,00,25,00,04,19,09,00,00,00,04,00,00,00,00,00,00,02,19,05,13,00,25,08,18,00,03,00,09,24,00,23,12,00,00,09,00,00,00,00,25,04,21,00,00,00,19,00,00,07,00,00,15,00,00,00,16,13,00,00,00,20,00,24,00,00,14,00,01,00,21,00,02,22,23,00,11,17,13,00,00,05,18,10,06,00,00,10,09,07,20,00,11,00,00,00,08,13,00,00,00,21,00,16,23,00,02,00,17,08,00,15,00,00,23,00,00,00,00,01,02,00,00,25,00,17,09,04,19,12,00,00,05,18,00,00,00,24,00,04,00,15,01,21,11,00,05,10,09,25,06,00,00,07,00,00,00,03,00,22,05,00,00,16,00,00,09,25,00,07,00,00,00,00,15,23,00,00,00,00,20,13,00,04,00,00,00,00,00,00,00,00,00,02,22,04,20,00,16,13,12,00,00,00,11,01,19,00,00
00,00,00,02,12,15,00,00,08,21,16,23,00,00,25,00,00,09,20,00,00,05,03,06,18,22,00,19,00,13,00,00,00,20,02,00,00,09,21,05,00,00,16,03,15,11,08,12,00,00,00,00,00,00,00,12,00,13,09,10,00,02,03,00,22,23,01,21,00,11,00,04,14,20,07,00,20,00,00,01,00,07,03,00,25,00,06,12,19,11,18,24,05,00,00,00,00,00,00,17,00,00,08,15,00,00,00,17,16,01,00,00,00,00,07,02,12,13,25,00,09,00,00,00,19,10,00,00,04,00,03,00,00,00,07,09,00,18,17,06,05,00,01,00,25,02,00,00,23,00,01,03,00,18,00,00,00,00,22,00,24,20,16,00,23,15,00,00,00,00,00,21,00,05,06,20,09,07,17,16,00,00,25,00,00,00,00,00,05,04,24,00,10,00,00,00,03,00,00,00,00,08,13,12,21,16,00,23,00,04,22,00,00,11,10,00,00,00,00,00,07,00,00,24,00,23,22,15,00,00,00,00,08,21,00,00,03,02,12,00,00,00,00,00,16,00,00,00,00,00,03,00,00,14,20,00,15,05,17,11,00,00,00,00,24,00,00,00,00,08,19,00,00,00,10,00,18,00,23,08,13,03,00,00,19,11,00,00,00,00,10,00,00,00,05,00,00,21,00,09,25,00,02,00,00,00,00,21,00,00,12,17,15,01,14,00,00,24,00,00,00,00,16,00,23,19,00,04,00,00,24,00,00,00,12,00,00,00,00,20,22,00,00,11,14,05,17,00,18,00,06,00,00,00,11,10,00,00,00,00,05,00,00,00,00,04,03,18,17,00,25,24,00,00,20,00,00,00,00,00,11,00,00,00,00,00,16,21,08,00,00,10,02,00,00,00,00,20,22,01,00,01,00,00,18,00,00,00,00,00,23,22,00,00,15,07,00,03,00,13,14,10,02,11,00,00,00,00,24,00,00,00,22,00,09,20,05,00,00,00,00,00,19,00,00,23,16,18,17,12,13,02,00,09,00,00,00,00,00,20,14,00,17,10,03,00,16,00,00,00,00,19,00,15,24,00,10,00,00,25,14,00,19,00,16,06,24,01,00,12,17,00,00,00,21,00,09,00,00,04,04,00,00,00,22,00,16,01,10,23,19,00,00,00,00,21,08,06,00,00,00,14,11,00,00,02,00,00,00,00,00,00,06,24,15,03,12,20,16,00,01,00,23,05,00,21,00,00,25,00,24,17,14,08,00,25,00,18,11,03,21,00,10,06,00,12,02,04,00,22,00,00,00,00,00,00,00,05,25,19,09,17,02,00,00,13,14,24,00,00,16,11,00,00,00,10,00,06,00,08,09,16,01,20,00,00,08,14,00,00,15,00,00,23,18,25,13,00,00,19,12,02,00,00,00
16,00,10,00,13,00,24,00,14,00,00,08,00,15,09,11,06,18,00,20,00,17,00,00,07,00,02,00,00,06,00,07,21,13,03,10,24,01,00,20,00,09,00,00,23,00,15,00,19,14,00,22,00,00,23,11,09,15,20,00,12,00,16,06,00,24,00,00,00,00,00,00,25,00,05,05,00,17,00,00,12,16,00,06,19,25,04,03,00,00,00,00,00,00,00,01,00,00,09,00,00,09,15,11,08,00,00,02,23,05,14,22,00,18,21,00,03,25,00,00,16,00,00,20,00,00,21,22,01,18,00,00,00,24,17,04,06,25,11,00,00,00,00,00,00,00,00,20,08,00,00,10,00,20,00,00,04,07,00,00,00,03,12,00,00,00,00,09,00,00,22,05,00,11,06,00,00,00,23,00,10,01,03,11,12,00,00,00,14,00,21,00,00,00,15,00,19,00,04,00,00,00,00,04,11,00,00,00,19,00,00,00,00,02,00,01,00,20,00,10,21,00,00,00,25,12,03,00,00,00,15,20,13,25,00,08,00,00,00,00,00,04,00,00,06,10,00,18,00,00,21,23,00,14,00,00,11,00,16,24,20,25,00,10,00,00,07,00,05,03,19,13,00,00,01,00,05,06,17,07,00,23,14,00,13,00,12,00,00,00,00,00,08,00,11,00,00,15,00,24,11,13,00,00,01,00,08,06,15,00,00,00,14,00,00,00,17,04,23,00,05,00,00,12,10,20,00,04,00,00,03,00,05,00,00,00,00,00,09,00,14,00,13,24,00,02,06,08,16,00,24,00,00,22,03,04,18,00,01,00,00,19,00,13,05,15,02,00,20,00,00,21,00,07,17,00,00,09,00,17,13,00,00,18,00,00,00,00,00,19,00,05,02,06,25,00,00,00,24,04,10,00,00,00,16,05,00,19,00,07,00,23,00,00,00,00,11,00,00,00,25,08,00,00,00,00,11,00,07,00,06,00,00,00,25,00,13,00,00,00,08,22,23,12,04,00,02,00,00,00,23,25,00,12,05,00,00,11,00,00,00,00,04,22,00,00,00,21,19,00,00,03,00,10,00,00,14,21,00,00,00,00,00,00,00,00,18,08,25,03,07,13,00,00,00,17,01,19,05,00,00,15,00,00,19,00,00,04,12,00,07,05,00,16,25,06,14,17,00,00,18,22,24,01,00,00,08,00,00,04,00,00,00,00,00,00,00,09,21,24,22,16,00,15,19,00,00,10,00,12,18,00,24,00,00,00,00,00,00,15,00,10,02,00,04,00,20,03,13,12,06,00,00,14,00,07,17,00,02,00,14,00,00,03,00,15,00,13,20,12,04,08,01,21,00,09,00,00,25,00,14,00,00,16,00,21,00,24,09,22,17,01,00,03,00,00,10,00,18,00,07,00,13,00,08
05,00,04,00,00,00,00,00,00,07,06,00,00,22,00,00,09,16,00,00,00,00,00,23,00,11,00,00,00,00,00,13,19,06,05,00,12,00,00,24,00,22,00,18,00,20,17,00,04,00,00,00,00,00,00,00,00,00,17,21,00,00,00,00,15,00,24,00,00,00,05,00,12,00,16,00,01,00,13,00,00,23,00,00,03,00,05,00,00,00,12,00,11,00,04,00,00,00,10,21,00,00,10,00,00,04,00,12,14,01,00,00,00,17,18,07,06,23,03,05,02,11,00,22,00,00,00,00,00,15,12,04,00,01,17,23,02,00,07,00,00,10,19,22,09,14,00,00,08,00,00,00,01,00,00,00,00,00,00,11,05,00,00,25,06,14,23,00,16,00,15,00,00,00,00,24,18,16,00,00,03,00,15,00,00,20,00,09,00,00,00,00,08,07,00,01,00,10,00,25,19,03,00,00,09,00,00,16,00,00,01,00,00,18,00,00,00,00,00,11,17,20,22,02,04,00,07,00,10,00,05,08,00,00,18,00,13,22,12,00,00,00,03,00,00,00,23,00,00,19,01,06,00,09,00,07,00,03,10,00,13,25,17,20,00,00,14,00,00,00,23,19,04,00,00,00,00,11,00,04,00,00,20,22,24,09,00,00,00,19,00,25,02,00,00,00,08,15,16,14,00,22,00,00,00,00,18,00,05,00,00,03,04,14,00,00,15,00,19,00,00,00,00,01,00,17,24,03,08,00,00,00,11,25,00,02,00,00,00,10,23,12,04,00,00,09,00,13,00,00,00,00,14,15,10,00,00,00,13,00,00,08,16,21,07,00,05,01,00,18,00,12,00,25,03,22,00,00,12,00,00,00,23,00,00,00,19,24,15,00,06,00,00,25,16,00,05,00,20,00,18,19,15,17,21,14,00,00,00,00,00,07,00,00,23,00,00,20,00,00,04,00,00,13,22,07,00,02,00,16,00,11,13,00,00,00,00,18,00,01,00,00,17,00,22,00,00,25,14,23,00,00,00,00,06,00,10,00,21,22,14,16,00,00,02,05,00,00,00,00,00,00,03,00,00,00,09,00,00,01,24,03,17,19,00,00,11,00,08,25,18,21,00,23,14,07,00,00,00,00,00,04,00,01,14,15,02,07,03,23,17,20,00,00,00,21,18,05,00,19,00,00,11,00,00,21,15,00,00,00,19,00,08,00,10,00,00,00,03,00,24,00,00,17,00,00,14,00,18,00,09,00,17,00,08,00,00,00,18,00,15,00,00,00,00,10,16,00,00,00,00,00,00,00,00,00,10,00,02,18,00,17,00,24,00,25,00,00,01,00,09,11,07,20,00,00,00,00,00,13,00,25,00,00,00,00,00,09,11,00,00,23,00,00,13,08,00,00,00,00,00,00,02,00,05
25,07,00,00,14,00,12,00,20,00,00,02,19,00,00,04,21,00,00,17,00,00,18,00,00,11,00,04,20,01,00,24,19,06,00,21,17,00,00,08,13,22,07,02,00,25,12,00,00,03,02,24,19,00,00,22,18,00,00,00,00,00,00,00,00,00,00,00,09,00,00,00,00,05,15,08,00,06,17,00,00,23,10,25,13,11,00,00,00,00,00,15,00,00,05,02,24,00,00,00,10,13,00,15,03,00,00,04,00,08,16,00,14,00,00,25,12,00,00,00,00,17,01,00,06,13,00,07,06,00,00,21,00,19,15,05,00,22,14,00,00,03,00,08,20,12,00,00,00,00,00,22,25,02,11,00,00,00,09,00,03,00,16,00,17,12,19,06,00,00,00,00,00,01,08,00,08,00,09,00,20,00,14,10,00,00,00,24,00,00,00,00,15,23,02,00,18,25,00,16,00,00,21,14,00,08,00,23,00,01,00,15,00,18,00,24,00,17,04,00,06,00,07,00,10,00,00,00,16,00,00,02,00,00,12,00,06,25,08,00,22,00,00,00,00,00,00,11,19,05,00,18,00,21,10,24,05,25,04,00,09,11,13,16,00,00,00,08,00,00,00,00,00,00,17,00,01,00,00,00,00,00,00,03,07,04,14,10,17,00,00,02,12,00,00,00,00,09,00,00,00,00,00,13,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,11,00,00,00,00,00,24,00,00,00,00,01,18,00,00,05,12,03,21,19,13,00,00,00,00,00,00,08,00,03,00,00,00,00,00,00,02,00,00,00,01,06,07,22,00,09,18,17,15,05,13,00,24,00,22,04,20,00,00,00,00,00,00,25,00,13,07,02,00,17,00,00,06,00,00,01,00,00,00,21,00,14,00,15,00,19,13,00,02,00,24,00,01,00,10,00,16,00,08,00,25,06,00,00,16,00,12,10,00,23,07,18,00,00,00,00,11,00,00,00,25,02,00,01,00,19,00,22,00,19,09,00,00,00,00,00,08,22,11,20,00,21,00,15,00,05,00,00,00,17,02,23,16,00,00,00,00,00,25,16,06,00,12,00,00,08,23,00,14,15,20,00,11,00,00,05,24,00,13,07,00,16,18,00,00,00,00,21,04,00,00,17,00,09,03,00,20,00,00,08,22,00,25,24,00,00,00,04,08,17,00,00,02,00,00,00,00,00,10,21,16,13,25,00,00,07,05,00,01,12,03,00,00,00,00,08,00,00,00,00,00,00,00,00,00,00,00,19,24,00,00,15,17,09,15,00,00,24,17,00,03,09,05,18,25,00,00,19,07,00,06,11,22,00,04,10,14,00,21,00,00,05,00,00,07,00,00,01,24,00,00,15,22,00,00,17,00,12,00,16,00,00,20,18
09,23,12,00,18,17,20,08,25,16,00,07,00,00,01,00,02,00,00,03,04,06,00,00,00,00,19,16,21,00,06,15,00,00,00,14,00,11,00,00,22,01,00,18,25,00,00,00,00,00,01,00,00,00,00,10,00,14,00,03,04,22,23,25,00,00,16,15,19,00,00,08,00,00,09,00,04,08,17,00,00,11,00,00,00,00,21,03,00,00,12,20,00,00,24,00,05,00,16,00,20,00,25,11,00,00,22,13,00,21,02,00,19,00,16,00,04,09,08,00,00,00,00,00,00,00,10,00,00,00,14,00,00,05,00,00,15,00,11,00,00,00,18,00,07,08,00,13,00,25,00,22,00,00,00,20,00,00,00,00,08,24,00,13,00,00,00,11,04,23,15,00,21,18,00,00,09,20,03,06,00,00,00,00,00,18,00,00,00,00,00,15,00,24,22,12,00,00,07,17,00,02,00,07,05,00,00,00,08,00,00,00,21,00,04,00,12,00,10,00,00,00,19,00,23,00,25,14,00,00,00,00,23,00,09,01,16,07,12,00,05,00,00,00,00,00,00,04,00,06,00,00,24,22,00,07,00,00,16,06,00,09,00,10,00,00,00,17,00,00,25,02,20,13,21,21,00,11,00,00,13,04,00,00,25,00,00,00,00,00,20,24,00,23,19,00,14,00,00,16,00,00,00,00,16,00,00,24,17,00,21,01,00,02,11,00,13,05,00,00,07,00,00,00,00,05,00,00,25,00,15,14,00,20,08,00,00,00,00,00,21,00,00,03,10,00,00,11,00,19,19,14,02,13,15,00,00,11,00,00,00,25,00,04,00,01,07,00,00,09,00,22,08,00,00,03,00,04,00,00,00,00,00,00,22,00,02,20,17,10,14,00,07,00,00,00,00,24,12,00,14,00,17,00,00,00,23,00,13,00,24,00,01,00,00,00,08,00,00,00,18,19,00,11,00,22,24,00,00,10,04,17,00,18,00,00,00,00,00,08,00,00,00,00,00,14,25,03,09,00,00,11,23,00,21,08,05,06,00,00,00,18,00,14,12,00,00,00,00,16,00,00,00,17,00,07,00,06,00,09,24,00,16,00,00,00,11,00,19,00,00,25,00,00,17,00,00,00,20,00,00,00,00,00,00,00,09,20,10,00,15,00,16,00,25,19,00,14,07,00,00,01,18,00,12,00,17,00,23,00,02,00,00,22,24,00,00,13,18,00,00,00,00,12,00,00,04,09,25,00,12,00,00,01,00,00,07,05,06,00,00,04,08,23,17,25,00,24,00,20,00,00,00,00,11,00,00,00,00,00,23,08,00,19,15,00,00,05,00,21,00,00,00,11,18,00,10,02,14,00,00,00,00,19,11,03,00,00,12,00,07,00,00,20,00,08,10,16,17,04,22,00,23,06,24
13,15,00,21,00,07,19,00,17,00,00,12,00,02,00,00,00,04,25,00,00,00,00,00,09,00,16,01,00,00,00,00,00,24,08,00,17,07,00,00,00,10,18,00,00,06,03,02,13,00,00,00,25,12,00,00,22,10,00,00,19,08,00,00,24,00,02,05,00,16,00,20,23,00,17,19,17,20,00,06,03,00,00,00,14,13,00,00,01,25,15,22,12,00,00,04,10,00,24,05,00,00,08,00,00,13,20,01,00,12,16,00,00,00,00,00,00,07,24,09,21,00,15,00,25,00,06,00,05,00,11,00,25,13,00,00,00,00,15,00,00,00,22,23,19,00,08,10,01,00,01,00,00,13,00,00,10,04,00,15,00,20,00,00,17,00,00,00,08,05,00,18,09,00,00,00,25,00,18,00,00,00,19,03,01,04,00,00,00,23,00,00,00,00,07,00,13,00,05,00,21,00,11,00,00,05,00,00,14,06,00,00,13,10,00,24,15,02,03,00,12,00,20,00,00,00,00,00,08,20,00,02,00,00,00,09,03,25,06,00,00,00,00,01,00,00,00,00,17,15,09,11,00,00,19,00,00,23,08,03,00,00,00,00,10,00,14,21,13,18,15,05,01,00,00,14,12,00,15,01,00,00,00,10,00,06,00,00,00,00,08,00,19,00,00,13,07,00,02,00,05,00,21,00,00,01,18,00,00,00,15,02,00,12,19,00,00,00,04,24,00,00,11,00,20,00,10,00,24,18,00,00,07,00,11,00,00,00,00,22,00,12,00,00,00,25,09,00,19,08,00,00,04,06,13,12,14,15,09,00,23,00,00,00,00,01,07,25,00,00,18,00,00,10,24,04,21,00,00,00,00,07,00,00,00,00,01,23,08,12,00,00,00,19,00,20,16,00,00,00,00,00,17,00,14,00,01,22,25,09,00,15,04,00,00,12,06,00,00,20,00,00,08,00,10,00,01,00,03,00,20,00,00,00,00,14,00,00,00,02,18,05,08,00,00,00,15,00,04,00,00,00,06,19,00,10,04,00,00,00,07,00,00,18,00,23,00,09,11,00,00,24,00,00,21,00,23,05,20,00,17,08,21,00,00,00,06,00,00,00,00,03,24,00,04,00,01,00,07,00,06,00,24,00,17,18,13,08,00,00,00,00,00,00,15,07,00,20,22,14,00,00,21,00,00,07,02,00,01,25,00,00,16,19,21,22,04,00,00,06,05,00,00,00,12,09,00,17,23,11,03,00,14,22,00,04,00,17,05,00,21,00,00,25,13,00,00,15,09,00,00,02,18,00,00,00,09,13,11,04,00,00,06,02,00,00,00,19,07,00,03,21,00,00,00,00,00,24,20,00,16,00,00,00,00,00,24,09,00,00,00,10,00,14,00,00,04,00,17,11,00,06,00,15,13
00,00,00,23,13,18,00,12,22,01,00,16,15,00,17,00,19,06,00,00,00,10,08,25,00,24,00,00,18,00,00,00,09,00,08,10,00,01,00,00,04,00,00,00,25,07,00,00,06,00,21,00,20,00,12,10,07,17,00,04,00,03,00,22,00,00,00,00,00,16,14,00,00,15,00,14,00,07,09,00,24,05,06,23,16,00,00,00,00,12,10,00,15,11,00,17,22,00,00,01,00,00,00,06,00,14,00,00,00,00,08,05,23,00,00,00,00,00,00,00,00,00,00,24,02,01,04,00,20,21,07,06,00,18,00,15,17,00,00,00,00,13,22,00,19,12,00,05,00,00,03,00,15,00,06,12,00,21,09,00,00,00,18,00,00,08,14,11,00,05,04,00,10,22,00,00,00,19,00,24,00,00,03,05,00,22,00,12,14,02,00,04,00,10,00,00,20,00,01,13,11,14,00,02,00,00,00,19,00,00,00,00,00,10,25,15,16,00,00,00,08,00,00,00,00,00,05,00,00,00,00,17,00,00,00,00,23,13,16,24,03,25,00,00,00,00,00,09,00,00,19,00,00,21,00,16,00,00,06,03,00,18,00,00,00,00,07,24,25,04,00,00,15,00,22,04,00,25,00,00,19,24,05,00,14,00,00,00,03,00,18,00,16,23,00,21,00,20,00,00,17,00,00,00,23,22,10,00,00,11,00,13,00,09,00,19,00,00,15,02,16,00,00,00,04,00,00,03,00,09,00,18,23,00,02,00,21,00,00,00,14,00,17,22,08,00,00,07,00,25,18,00,24,00,00,25,09,13,15,00,00,00,00,19,00,01,20,00,00,12,00,03,00,00,17,00,00,12,00,00,00,00,00,01,05,03,07,17,25,00,00,00,00,18,00,00,00,00,20,00,00,00,00,00,15,00,00,00,04,23,11,24,00,00,00,00,00,13,00,00,00,02,00,17,08,05,07,00,08,00,00,25,00,16,00,13,12,21,00,10,00,24,01,00,00,09,00,23,00,00,00,17,18,00,10,08,00,22,13,09,00,00,02,00,00,00,21,14,00,06,05,00,12,00,16,00,00,11,00,14,20,00,10,07,00,00,00,00,06,16,00,02,00,05,15,22,24,00,21,03,08,12,00,00,00,00,00,00,00,00,00,00,25,21,09,00,00,00,00,18,00,05,00,00,00,23,00,00,25,20,00,16,14,00,12,17,00,00,00,00,11,15,03,09,13,00,21,22,00,19,00,19,00,00,01,09,00,00,00,00,00,22,00,23,00,21,00,12,14,17,03,00,06,00,07,00,11,00,00,18,17,00,00,00,13,00,00,19,00,03,02,00,10,00,00,00,14,00,00,20,00,09,16,14,00,00,00,01,21,00,20,00,11,02,00,22,08,25,00,24,10,12,00,00,00
00,08,14,00,00,00,19,00,21,12,00,00,00,09,00,00,24,00,00,23,00,20,10,00,05,03,00,19,15,00,00,18,00,08,04,25,13,14,10,07,00,00,00,12,09,00,00,00,00,00,05,02,00,24,12,00,23,25,00,00,00,08,00,00,00,00,00,00,00,10,00,00,00,15,00,00,09,00,00,00,16,03,00,05,00,00,00,00,00,00,00,20,18,00,00,00,00,00,00,00,01,23,00,21,00,00,00,22,20,09,12,00,03,19,15,00,00,00,00,25,16,00,06,07,00,21,00,13,00,04,01,22,19,10,00,06,07,09,00,25,16,00,03,00,02,00,24,20,00,00,00,11,15,00,19,00,09,23,03,16,00,01,05,08,00,13,21,14,18,00,00,00,00,02,22,07,00,03,00,00,00,12,00,02,24,16,18,00,00,00,09,15,00,00,00,05,06,00,00,14,12,00,25,00,23,18,04,00,07,00,15,00,17,00,00,06,00,22,01,00,00,00,11,00,00,09,00,00,02,00,20,00,05,00,00,13,00,11,00,14,00,00,00,00,12,00,23,00,21,00,00,00,09,00,24,23,20,16,00,00,00,21,00,00,00,00,00,07,00,18,00,22,00,04,00,00,25,12,22,01,00,00,24,09,00,14,00,18,15,00,00,06,23,03,00,19,00,00,11,20,20,21,00,00,14,00,02,11,06,22,04,09,00,07,05,01,10,15,13,00,03,00,00,08,23,11,05,00,00,10,00,01,21,18,00,00,03,24,00,12,00,17,20,00,00,02,16,15,09,00,00,18,00,13,00,08,00,10,00,00,00,00,00,23,00,00,00,12,16,11,07,00,24,00,00,00,24,00,17,00,15,00,00,00,00,21,00,25,00,03,00,00,19,00,20,00,11,00,00,13,00,00,21,00,00,00,08,03,00,18,00,00,01,00,09,00,04,00,15,13,17,00,05,00,07,16,00,00,12,20,00,00,00,22,05,00,00,00,14,13,11,03,00,07,00,00,00,02,00,04,04,19,00,00,00,00,13,20,16,01,00,23,15,05,00,17,25,10,22,00,06,00,08,18,00,00,00,22,03,00,24,00,07,00,25,18,00,16,04,11,00,08,02,14,05,10,00,09,00,21,00,04,16,00,15,02,00,00,00,00,05,19,20,00,18,23,01,09,00,00,00,21,00,10,12,00,00,00,00,00,00,00,08,04,00,00,00,00,00,00,00,12,00,24,14,00,00,00,23,00,00,03,00,00,00,09,00,00,00,00,00,00,00,11,00,00,00,05,17,00,15,02,00,19,18,00,00,00,00,00,22,10,00,00,00,09,04,07,06,08,02,13,00,25,00,00,17,16,00,03,14,00,24,19,00,03,00,00,01,00,00,25,00,00,00,15,18,00,10,00,00,00,13,06,00
